"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Quark","quark:polished_marble_slab",4263,"Polished Marble Slab","quark:world/stonecutting/slabs/polished_marble_slab_stonecutter2","minecraft:slabs"
"Quark","quark:polished_marble_stairs",4264,"Polished Marble Stairs","quark:world/crafting/stairs/polished_marble_stairs","minecraft:stairs"
"Quark","quark:polished_marble_stairs",4264,"Polished Marble Stairs","quark:world/stonecutting/stairs/polished_marble_stairs_stonecutter","minecraft:stairs"
"Quark","quark:polished_marble_stairs",4264,"Polished Marble Stairs","quark:world/stonecutting/stairs/polished_marble_stairs_stonecutter2","minecraft:stairs"
"Quark","quark:polished_marble_vertical_slab",4564,"Polished Marble Vertical Slab","quark:building/crafting/vertslabs/polished_marble_vertical_slab","quark:vertical_slab"
"Quark","quark:polished_marble_vertical_slab",4564,"Polished Marble Vertical Slab","quark:building/stonecutting/vertslabs/polished_marble_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:polished_marble_vertical_slab",4564,"Polished Marble Vertical Slab","quark:building/stonecutting/vertslabs/polished_marble_vertical_slab_stonecutter2","quark:vertical_slab"
"Quark","quark:polished_myalite",4294,"Polished Myalite","quark:world/crafting/polished_myalite",""
"Quark","quark:polished_myalite",4294,"Polished Myalite","quark:world/stonecutting/polished_myalite_stonecutter",""
"Quark","quark:polished_myalite_slab",4298,"Polished Myalite Slab","quark:building/crafting/vertslabs/polished_myalite_vertical_slab_revert","minecraft:slabs"
"Quark","quark:polished_myalite_slab",4298,"Polished Myalite Slab","quark:world/crafting/slabs/polished_myalite_slab","minecraft:slabs"
"Quark","quark:polished_myalite_slab",4298,"Polished Myalite Slab","quark:world/stonecutting/slabs/polished_myalite_slab_stonecutter","minecraft:slabs"
"Quark","quark:polished_myalite_stairs",4299,"Polished Myalite Stairs","quark:world/crafting/stairs/polished_myalite_stairs","minecraft:stairs"
"Quark","quark:polished_myalite_stairs",4299,"Polished Myalite Stairs","quark:world/stonecutting/stairs/polished_myalite_stairs_stonecutter","minecraft:stairs"
"Quark","quark:polished_myalite_vertical_slab",4574,"Polished Myalite Vertical Slab","quark:building/crafting/vertslabs/polished_myalite_vertical_slab",""
"Quark","quark:polished_myalite_vertical_slab",4574,"Polished Myalite Vertical Slab","quark:building/stonecutting/vertslabs/polished_myalite_vertical_slab_stonecutter",""
"Quark","quark:polished_slate",4280,"Polished Slate","quark:world/crafting/polished_slate","forge:stone, quark:stone_tool_materials"
"Quark","quark:polished_slate",4280,"Polished Slate","quark:world/stonecutting/polished_slate_stonecutter","forge:stone, quark:stone_tool_materials"
"Quark","quark:polished_slate_slab",4284,"Polished Slate Slab","quark:building/crafting/vertslabs/polished_slate_vertical_slab_revert","minecraft:slabs"
"Quark","quark:polished_slate_slab",4284,"Polished Slate Slab","quark:world/crafting/slabs/polished_slate_slab","minecraft:slabs"
"Quark","quark:polished_slate_slab",4284,"Polished Slate Slab","quark:world/stonecutting/slabs/polished_slate_slab_stonecutter","minecraft:slabs"
"Quark","quark:polished_slate_slab",4284,"Polished Slate Slab","quark:world/stonecutting/slabs/polished_slate_slab_stonecutter2","minecraft:slabs"
"Quark","quark:polished_slate_stairs",4285,"Polished Slate Stairs","quark:world/crafting/stairs/polished_slate_stairs","minecraft:stairs"
"Quark","quark:polished_slate_stairs",4285,"Polished Slate Stairs","quark:world/stonecutting/stairs/polished_slate_stairs_stonecutter","minecraft:stairs"
"Quark","quark:polished_slate_stairs",4285,"Polished Slate Stairs","quark:world/stonecutting/stairs/polished_slate_stairs_stonecutter2","minecraft:stairs"
"Quark","quark:polished_slate_vertical_slab",4570,"Polished Slate Vertical Slab","quark:building/crafting/vertslabs/polished_slate_vertical_slab","quark:vertical_slab"
"Quark","quark:polished_slate_vertical_slab",4570,"Polished Slate Vertical Slab","quark:building/stonecutting/vertslabs/polished_slate_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:polished_slate_vertical_slab",4570,"Polished Slate Vertical Slab","quark:building/stonecutting/vertslabs/polished_slate_vertical_slab_stonecutter2","quark:vertical_slab"
"Quark","quark:potato_crate",4138,"Potato Crate","quark:building/crafting/compressed/potato_crate",""
"Quark","quark:prismarine_brick_vertical_slab",4513,"Prismarine Brick Vertical Slab","quark:building/crafting/vertslabs/prismarine_brick_vertical_slab","quark:vertical_slab"
"Quark","quark:prismarine_brick_vertical_slab",4513,"Prismarine Brick Vertical Slab","quark:building/stonecutting/vertslabs/prismarine_brick_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:prismarine_chest",3923,"Prismarine Chest","quark:building/crafting/chests/prismarine_chest","forge:chests, quark:boatable_chests"
"Quark","quark:prismarine_trapped_chest",3935,"Prismarine Trapped Chest","quark:building/crafting/chests/prismarine_trapped_chest","forge:chests, forge:chests/trapped"
"Quark","quark:prismarine_vertical_slab",4512,"Prismarine Vertical Slab","quark:building/crafting/vertslabs/prismarine_vertical_slab","quark:vertical_slab"
"Quark","quark:prismarine_vertical_slab",4512,"Prismarine Vertical Slab","quark:building/stonecutting/vertslabs/prismarine_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:purple_item_frame",4102,"Purple Item Frame","quark:building/crafting/frames/purple_frame",""
"Quark","quark:purple_quilted_wool",4464,"Purple Quilted Wool","quark:building/crafting/purple_quilted_wool","quark:quilted_wools"
"Quark","quark:purple_shingles",4335,"Purple Shingles","quark:building/crafting/shingles/purple_shingles",""
"Quark","quark:purple_shingles",4335,"Purple Shingles","quark:building/crafting/shingles/purple_shingles_dye",""
"Quark","quark:purple_shingles",4335,"Purple Shingles","quark:building/stonecutting/purple_shingles_stonecutter2",""
"Quark","quark:purple_shingles_slab",4336,"Purple Shingles Slab","quark:building/crafting/slabs/purple_shingles_slab","minecraft:slabs"
"Quark","quark:purple_shingles_slab",4336,"Purple Shingles Slab","quark:building/crafting/vertslabs/purple_shingles_vertical_slab_revert","minecraft:slabs"
"Quark","quark:purple_shingles_slab",4336,"Purple Shingles Slab","quark:building/stonecutting/slabs/purple_shingles_slab_stonecutter","minecraft:slabs"
"Quark","quark:purple_shingles_slab",4336,"Purple Shingles Slab","quark:building/stonecutting/slabs/purple_shingles_slab_stonecutter2","minecraft:slabs"
"Quark","quark:purple_shingles_stairs",4337,"Purple Shingles Stairs","quark:building/crafting/stairs/purple_shingles_stairs","minecraft:stairs"
"Quark","quark:purple_shingles_stairs",4337,"Purple Shingles Stairs","quark:building/stonecutting/stairs/purple_shingles_stairs_stonecutter","minecraft:stairs"
"Quark","quark:purple_shingles_stairs",4337,"Purple Shingles Stairs","quark:building/stonecutting/stairs/purple_shingles_stairs_stonecutter2","minecraft:stairs"
"Quark","quark:purple_shingles_vertical_slab",4586,"Purple Shingles Vertical Slab","quark:building/crafting/vertslabs/purple_shingles_vertical_slab","quark:vertical_slab"
"Quark","quark:purple_shingles_vertical_slab",4586,"Purple Shingles Vertical Slab","quark:building/stonecutting/vertslabs/purple_shingles_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:purple_shingles_vertical_slab",4586,"Purple Shingles Vertical Slab","quark:building/stonecutting/vertslabs/purple_shingles_vertical_slab_stonecutter2","quark:vertical_slab"
"Quark","quark:purple_stained_planks",4393,"Purple Stained Planks","quark:building/crafting/purple_stained_planks","minecraft:planks"
"Quark","quark:purple_stained_planks",4393,"Purple Stained Planks","quark:building/crafting/vertplanks/vertical_purple_stained_planks_revert","minecraft:planks"
"Quark","quark:purple_stained_planks_slab",4394,"Purple Stained Plank Slab","quark:building/crafting/slabs/purple_stained_planks_slab","minecraft:slabs"
"Quark","quark:purple_stained_planks_slab",4394,"Purple Stained Plank Slab","quark:building/crafting/vertslabs/purple_stained_planks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:purple_stained_planks_stairs",4395,"Purple Stained Plank Stairs","quark:building/crafting/stairs/purple_stained_planks_stairs","minecraft:stairs"
"Quark","quark:purple_stained_planks_vertical_slab",4604,"Purple Stained Plank Vertical Slab","quark:building/crafting/vertslabs/purple_stained_planks_vertical_slab","quark:planks_vertical_slab, quark:vertical_slab"
"Quark","quark:purpur_chest",3922,"Purpur Chest","quark:building/crafting/chests/purpur_chest","forge:chests, quark:boatable_chests"
"Quark","quark:purpur_trapped_chest",3934,"Purpur Trapped Chest","quark:building/crafting/chests/purpur_trapped_chest","forge:chests, forge:chests/trapped"
"Quark","quark:purpur_vertical_slab",4514,"Purpur Vertical Slab","quark:building/crafting/vertslabs/purpur_vertical_slab","quark:vertical_slab"
"Quark","quark:purpur_vertical_slab",4514,"Purpur Vertical Slab","quark:building/stonecutting/vertslabs/purpur_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:quartz_vertical_slab",4515,"Quartz Vertical Slab","quark:building/crafting/vertslabs/quartz_vertical_slab","quark:vertical_slab"
"Quark","quark:quartz_vertical_slab",4515,"Quartz Vertical Slab","quark:building/stonecutting/vertslabs/quartz_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:rainbow_rune",3955,"Rainbow Rune","quark:tools/crafting/runes/rainbow_rune","quark:runes"
"Quark","quark:rainbow_rune",3955,"Rainbow Rune","quark:tools/crafting/runes/rainbow_rune2","quark:runes"
"Quark","quark:red_crystal",3895,"Red Cave Crystal","quark:world/crafting/panes/red_crystal","quark:crystal"
"Quark","quark:red_crystal_pane",3904,"Red Crystal Sheet","quark:world/crafting/panes/red_crystal_pane",""
"Quark","quark:red_item_frame",4106,"Red Item Frame","quark:building/crafting/frames/red_frame",""
"Quark","quark:red_nether_brick_vertical_slab",4516,"Red Nether Brick Vertical Slab","quark:building/crafting/vertslabs/red_nether_brick_vertical_slab","quark:vertical_slab"
"Quark","quark:red_nether_brick_vertical_slab",4516,"Red Nether Brick Vertical Slab","quark:building/stonecutting/vertslabs/red_nether_brick_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:red_quilted_wool",4468,"Red Quilted Wool","quark:building/crafting/red_quilted_wool","quark:quilted_wools"
"Quark","quark:red_rune",3953,"Red Rune","quark:tools/crafting/runes/red_rune","quark:runes, quark:runes_lootable"
"Quark","quark:red_sandstone_bricks",4245,"Red Sandstone Bricks","quark:building/crafting/red_sandstone_bricks",""
"Quark","quark:red_sandstone_bricks",4245,"Red Sandstone Bricks","quark:building/stonecutting/red_sandstone_bricks_cut_stonecutter",""
"Quark","quark:red_sandstone_bricks",4245,"Red Sandstone Bricks","quark:building/stonecutting/red_sandstone_bricks_stonecutter",""
"Quark","quark:red_sandstone_bricks_slab",4246,"Red Sandstone Brick Slab","quark:building/crafting/slabs/red_sandstone_bricks_slab","minecraft:slabs"
"Quark","quark:red_sandstone_bricks_slab",4246,"Red Sandstone Brick Slab","quark:building/crafting/vertslabs/red_sandstone_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:red_sandstone_bricks_slab",4246,"Red Sandstone Brick Slab","quark:building/stonecutting/slabs/red_sandstone_bricks_slab_stonecutter","minecraft:slabs"
"Quark","quark:red_sandstone_bricks_stairs",4247,"Red Sandstone Brick Stairs","quark:building/crafting/stairs/red_sandstone_bricks_stairs","minecraft:stairs"
"Quark","quark:red_sandstone_bricks_stairs",4247,"Red Sandstone Brick Stairs","quark:building/stonecutting/stairs/red_sandstone_bricks_stairs_stonecutter","minecraft:stairs"
"Quark","quark:red_sandstone_bricks_vertical_slab",4560,"Red Sandstone Brick Vertical Slab","quark:building/crafting/vertslabs/red_sandstone_bricks_vertical_slab","quark:vertical_slab"
"Quark","quark:red_sandstone_bricks_vertical_slab",4560,"Red Sandstone Brick Vertical Slab","quark:building/stonecutting/vertslabs/red_sandstone_bricks_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:red_sandstone_bricks_wall",4248,"Red Sandstone Brick Wall","quark:building/crafting/walls/red_sandstone_bricks_wall","minecraft:walls"
"Quark","quark:red_sandstone_bricks_wall",4248,"Red Sandstone Brick Wall","quark:building/stonecutting/walls/red_sandstone_bricks_wall_stonecutter","minecraft:walls"
"Quark","quark:red_sandstone_vertical_slab",4517,"Red Sandstone Vertical Slab","quark:building/crafting/vertslabs/red_sandstone_vertical_slab","quark:vertical_slab"
"Quark","quark:red_sandstone_vertical_slab",4517,"Red Sandstone Vertical Slab","quark:building/stonecutting/vertslabs/red_sandstone_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:red_shingles",4347,"Red Shingles","quark:building/crafting/shingles/red_shingles",""
"Quark","quark:red_shingles",4347,"Red Shingles","quark:building/crafting/shingles/red_shingles_dye",""
"Quark","quark:red_shingles",4347,"Red Shingles","quark:building/stonecutting/red_shingles_stonecutter2",""
"Quark","quark:red_shingles_slab",4348,"Red Shingles Slab","quark:building/crafting/slabs/red_shingles_slab","minecraft:slabs"
"Quark","quark:red_shingles_slab",4348,"Red Shingles Slab","quark:building/crafting/vertslabs/red_shingles_vertical_slab_revert","minecraft:slabs"
"Quark","quark:red_shingles_slab",4348,"Red Shingles Slab","quark:building/stonecutting/slabs/red_shingles_slab_stonecutter","minecraft:slabs"
"Quark","quark:red_shingles_slab",4348,"Red Shingles Slab","quark:building/stonecutting/slabs/red_shingles_slab_stonecutter2","minecraft:slabs"
"Quark","quark:red_shingles_stairs",4349,"Red Shingles Stairs","quark:building/crafting/stairs/red_shingles_stairs","minecraft:stairs"
"Quark","quark:red_shingles_stairs",4349,"Red Shingles Stairs","quark:building/stonecutting/stairs/red_shingles_stairs_stonecutter","minecraft:stairs"
"Quark","quark:red_shingles_stairs",4349,"Red Shingles Stairs","quark:building/stonecutting/stairs/red_shingles_stairs_stonecutter2","minecraft:stairs"
"Quark","quark:red_shingles_vertical_slab",4590,"Red Shingles Vertical Slab","quark:building/crafting/vertslabs/red_shingles_vertical_slab","quark:vertical_slab"
"Quark","quark:red_shingles_vertical_slab",4590,"Red Shingles Vertical Slab","quark:building/stonecutting/vertslabs/red_shingles_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:red_shingles_vertical_slab",4590,"Red Shingles Vertical Slab","quark:building/stonecutting/vertslabs/red_shingles_vertical_slab_stonecutter2","quark:vertical_slab"
"Quark","quark:red_slime_block",4064,"Red Slime Block","quark:automation/crafting/red_slime_block","quark:slime_blocks"
"Quark","quark:red_stained_planks",4405,"Red Stained Planks","quark:building/crafting/red_stained_planks","minecraft:planks"
"Quark","quark:red_stained_planks",4405,"Red Stained Planks","quark:building/crafting/vertplanks/vertical_red_stained_planks_revert","minecraft:planks"
"Quark","quark:red_stained_planks_slab",4406,"Red Stained Plank Slab","quark:building/crafting/slabs/red_stained_planks_slab","minecraft:slabs"
"Quark","quark:red_stained_planks_slab",4406,"Red Stained Plank Slab","quark:building/crafting/vertslabs/red_stained_planks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:red_stained_planks_stairs",4407,"Red Stained Plank Stairs","quark:building/crafting/stairs/red_stained_planks_stairs","minecraft:stairs"
"Quark","quark:red_stained_planks_vertical_slab",4608,"Red Stained Plank Vertical Slab","quark:building/crafting/vertslabs/red_stained_planks_vertical_slab","quark:planks_vertical_slab, quark:vertical_slab"
"Quark","quark:redstone_inductor",4017,"Redstone Inductor","quark:automation/crafting/redstone_inductor",""
"Quark","quark:redstone_randomizer",4016,"Redstone Randomizer","quark:automation/crafting/redstone_randomizer",""
"Quark","quark:rope",4073,"Rope Coil","quark:building/crafting/rope",""
"Quark","quark:rusty_iron_plate",4082,"Rusty Iron Plate","quark:building/crafting/rusty_iron_plate",""
"Quark","quark:rusty_iron_plate",4082,"Rusty Iron Plate","quark:building/crafting/rusty_iron_plate2",""
"Quark","quark:rusty_iron_plate_slab",4083,"Rusty Iron Plate Slab","quark:building/crafting/slabs/rusty_iron_plate_slab","minecraft:slabs"
"Quark","quark:rusty_iron_plate_slab",4083,"Rusty Iron Plate Slab","quark:building/crafting/vertslabs/rusty_iron_plate_vertical_slab_revert","minecraft:slabs"
"Quark","quark:rusty_iron_plate_stairs",4084,"Rusty Iron Plate Stairs","quark:building/crafting/stairs/rusty_iron_plate_stairs","minecraft:stairs"
"Quark","quark:rusty_iron_plate_vertical_slab",4538,"Rusty Iron Plate Vertical Slab","quark:building/crafting/vertslabs/rusty_iron_plate_vertical_slab","quark:vertical_slab"
"Quark","quark:sandstone_bricks",4241,"Sandstone Bricks","quark:building/crafting/sandstone_bricks",""
"Quark","quark:sandstone_bricks",4241,"Sandstone Bricks","quark:building/stonecutting/sandstone_bricks_cut_stonecutter",""
"Quark","quark:sandstone_bricks",4241,"Sandstone Bricks","quark:building/stonecutting/sandstone_bricks_stonecutter",""
"Quark","quark:sandstone_bricks_slab",4242,"Sandstone Brick Slab","quark:building/crafting/slabs/sandstone_bricks_slab","minecraft:slabs"
"Quark","quark:sandstone_bricks_slab",4242,"Sandstone Brick Slab","quark:building/crafting/vertslabs/sandstone_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:sandstone_bricks_slab",4242,"Sandstone Brick Slab","quark:building/stonecutting/slabs/sandstone_bricks_slab_stonecutter","minecraft:slabs"
"Quark","quark:sandstone_bricks_stairs",4243,"Sandstone Brick Stairs","quark:building/crafting/stairs/sandstone_bricks_stairs","minecraft:stairs"
"Quark","quark:sandstone_bricks_stairs",4243,"Sandstone Brick Stairs","quark:building/stonecutting/stairs/sandstone_bricks_stairs_stonecutter","minecraft:stairs"
"Quark","quark:sandstone_bricks_vertical_slab",4559,"Sandstone Brick Vertical Slab","quark:building/crafting/vertslabs/sandstone_bricks_vertical_slab","quark:vertical_slab"
"Quark","quark:sandstone_bricks_vertical_slab",4559,"Sandstone Brick Vertical Slab","quark:building/stonecutting/vertslabs/sandstone_bricks_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:sandstone_bricks_wall",4244,"Sandstone Brick Wall","quark:building/crafting/walls/sandstone_bricks_wall","minecraft:walls"
"Quark","quark:sandstone_bricks_wall",4244,"Sandstone Brick Wall","quark:building/stonecutting/walls/sandstone_bricks_wall_stonecutter","minecraft:walls"
"Quark","quark:sandstone_vertical_slab",4518,"Sandstone Vertical Slab","quark:building/crafting/vertslabs/sandstone_vertical_slab","quark:vertical_slab"
"Quark","quark:sandstone_vertical_slab",4518,"Sandstone Vertical Slab","quark:building/stonecutting/vertslabs/sandstone_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:sandy_bricks",4225,"Sandy Bricks","quark:building/crafting/sandy_bricks",""
"Quark","quark:sandy_bricks_slab",4226,"Sandy Brick Slab","quark:building/crafting/slabs/sandy_bricks_slab","minecraft:slabs"
"Quark","quark:sandy_bricks_slab",4226,"Sandy Brick Slab","quark:building/crafting/vertslabs/sandy_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:sandy_bricks_stairs",4227,"Sandy Brick Stairs","quark:building/crafting/stairs/sandy_bricks_stairs","minecraft:stairs"
"Quark","quark:sandy_bricks_vertical_slab",4555,"Sandy Brick Vertical Slab","quark:building/crafting/vertslabs/sandy_bricks_vertical_slab","quark:vertical_slab"
"Quark","quark:sandy_bricks_wall",4228,"Sandy Brick Wall","quark:building/crafting/walls/sandy_bricks_wall","minecraft:walls"
"Quark","quark:seed_pouch",4113,"Seed Pouch","quark:tools/crafting/seed_pouch",""
"Quark","quark:shingles",4302,"Terracotta Shingles","quark:building/crafting/shingles/shingles",""
"Quark","quark:shingles",4302,"Terracotta Shingles","quark:building/stonecutting/shingles_stonecutter2",""
"Quark","quark:shingles_slab",4303,"Terracotta Shingles Slab","quark:building/crafting/slabs/shingles_slab","minecraft:slabs"
"Quark","quark:shingles_slab",4303,"Terracotta Shingles Slab","quark:building/crafting/vertslabs/shingles_vertical_slab_revert","minecraft:slabs"
"Quark","quark:shingles_slab",4303,"Terracotta Shingles Slab","quark:building/stonecutting/slabs/shingles_slab_stonecutter","minecraft:slabs"
"Quark","quark:shingles_slab",4303,"Terracotta Shingles Slab","quark:building/stonecutting/slabs/shingles_slab_stonecutter2","minecraft:slabs"
"Quark","quark:shingles_stairs",4304,"Terracotta Shingles Stairs","quark:building/crafting/stairs/shingles_stairs","minecraft:stairs"
"Quark","quark:shingles_stairs",4304,"Terracotta Shingles Stairs","quark:building/stonecutting/stairs/shingles_stairs_stonecutter","minecraft:stairs"
"Quark","quark:shingles_stairs",4304,"Terracotta Shingles Stairs","quark:building/stonecutting/stairs/shingles_stairs_stonecutter2","minecraft:stairs"
"Quark","quark:shingles_vertical_slab",4575,"Terracotta Shingles Vertical Slab","quark:building/crafting/vertslabs/shingles_vertical_slab","quark:vertical_slab"
"Quark","quark:shingles_vertical_slab",4575,"Terracotta Shingles Vertical Slab","quark:building/stonecutting/vertslabs/shingles_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:shingles_vertical_slab",4575,"Terracotta Shingles Vertical Slab","quark:building/stonecutting/vertslabs/shingles_vertical_slab_stonecutter2","quark:vertical_slab"
"Quark","quark:slate_bricks",4204,"Slate Bricks","quark:building/crafting/stonevariants/slate_bricks",""
"Quark","quark:slate_bricks",4204,"Slate Bricks","quark:building/stonecutting/stonevariants/slate_bricks_stonecutter",""
"Quark","quark:slate_bricks_slab",4205,"Slate Brick Slab","quark:building/crafting/vertslabs/slate_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:slate_bricks_slab",4205,"Slate Brick Slab","quark:world/crafting/slabs/slate_bricks_slab","minecraft:slabs"
"Quark","quark:slate_bricks_slab",4205,"Slate Brick Slab","quark:world/stonecutting/slabs/slate_bricks_slab_stonecutter","minecraft:slabs"
"Quark","quark:slate_bricks_stairs",4206,"Slate Brick Stairs","quark:world/crafting/stairs/slate_bricks_stairs","minecraft:stairs"
"Quark","quark:slate_bricks_stairs",4206,"Slate Brick Stairs","quark:world/stonecutting/stairs/slate_bricks_stairs_stonecutter","minecraft:stairs"
"Quark","quark:slate_bricks_vertical_slab",4552,"Slate Brick Vertical Slab","quark:building/crafting/vertslabs/slate_bricks_vertical_slab","quark:vertical_slab"
"Quark","quark:slate_bricks_vertical_slab",4552,"Slate Brick Vertical Slab","quark:building/stonecutting/vertslabs/slate_bricks_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:slate_bricks_wall",4207,"Slate Brick Wall","quark:world/crafting/walls/slate_bricks_wall","minecraft:walls"
"Quark","quark:slate_bricks_wall",4207,"Slate Brick Wall","quark:world/stonecutting/walls/slate_bricks_wall_stonecutter","minecraft:walls"
"Quark","quark:slate_pavement",4209,"Slate Pavement","quark:building/crafting/stonevariants/slate_pavement",""
"Quark","quark:slate_pavement",4209,"Slate Pavement","quark:building/stonecutting/stonevariants/slate_pavement_stonecutter",""
"Quark","quark:slate_pillar",4210,"Slate Pillar","quark:building/crafting/stonevariants/slate_pillar",""
"Quark","quark:slate_pillar",4210,"Slate Pillar","quark:building/stonecutting/stonevariants/slate_pillar_stonecutter",""
"Quark","quark:slate_slab",4281,"Slate Slab","quark:building/crafting/vertslabs/slate_vertical_slab_revert","minecraft:slabs"
"Quark","quark:slate_slab",4281,"Slate Slab","quark:world/crafting/slabs/slate_slab","minecraft:slabs"
"Quark","quark:slate_slab",4281,"Slate Slab","quark:world/stonecutting/slabs/slate_slab_stonecutter","minecraft:slabs"
"Quark","quark:slate_speleothem",4622,"Slate Speleothem","quark:world/crafting/slate_speleothem",""
"Quark","quark:slate_speleothem",4622,"Slate Speleothem","quark:world/stonecutting/slate_speleothem_stonecutter",""
"Quark","quark:slate_stairs",4282,"Slate Stairs","quark:world/crafting/stairs/slate_stairs","minecraft:stairs"
"Quark","quark:slate_stairs",4282,"Slate Stairs","quark:world/stonecutting/stairs/slate_stairs_stonecutter","minecraft:stairs"
"Quark","quark:slate_vertical_slab",4569,"Slate Vertical Slab","quark:building/crafting/vertslabs/slate_vertical_slab","quark:vertical_slab"
"Quark","quark:slate_vertical_slab",4569,"Slate Vertical Slab","quark:building/stonecutting/vertslabs/slate_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:slate_wall",4283,"Slate Wall","quark:world/crafting/walls/slate_wall","minecraft:walls"
"Quark","quark:slate_wall",4283,"Slate Wall","quark:world/stonecutting/walls/slate_wall_stonecutter","minecraft:walls"
"Quark","quark:smooth_biotite",4426,"Smooth Biotite Block","quark:world/smelting/smooth_biotite",""
"Quark","quark:smooth_biotite_slab",4427,"Smooth Biotite Slab","quark:building/crafting/vertslabs/smooth_biotite_vertical_slab_revert","minecraft:slabs"
"Quark","quark:smooth_biotite_slab",4427,"Smooth Biotite Slab","quark:world/crafting/slabs/smooth_biotite_slab","minecraft:slabs"
"Quark","quark:smooth_biotite_slab",4427,"Smooth Biotite Slab","quark:world/stonecutting/slabs/smooth_biotite_slab_stonecutter","minecraft:slabs"
"Quark","quark:smooth_biotite_stairs",4428,"Smooth Biotite Stairs","quark:world/crafting/stairs/smooth_biotite_stairs","minecraft:stairs"
"Quark","quark:smooth_biotite_stairs",4428,"Smooth Biotite Stairs","quark:world/stonecutting/stairs/smooth_biotite_stairs_stonecutter","minecraft:stairs"
"Quark","quark:smooth_biotite_vertical_slab",4611,"Smooth Biotite Vertical Slab","quark:building/crafting/vertslabs/smooth_biotite_vertical_slab","quark:vertical_slab"
"Quark","quark:smooth_biotite_vertical_slab",4611,"Smooth Biotite Vertical Slab","quark:building/stonecutting/vertslabs/smooth_biotite_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:smooth_quartz_vertical_slab",4519,"Smooth Quartz Vertical Slab","quark:building/crafting/vertslabs/smooth_quartz_vertical_slab","quark:vertical_slab"
"Quark","quark:smooth_quartz_vertical_slab",4519,"Smooth Quartz Vertical Slab","quark:building/stonecutting/vertslabs/smooth_quartz_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:smooth_red_sandstone_vertical_slab",4520,"Smooth Red Sandstone Vertical Slab","quark:building/crafting/vertslabs/smooth_red_sandstone_vertical_slab","quark:vertical_slab"
"Quark","quark:smooth_red_sandstone_vertical_slab",4520,"Smooth Red Sandstone Vertical Slab","quark:building/stonecutting/vertslabs/smooth_red_sandstone_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:smooth_sandstone_vertical_slab",4521,"Smooth Sandstone Vertical Slab","quark:building/crafting/vertslabs/smooth_sandstone_vertical_slab","quark:vertical_slab"
"Quark","quark:smooth_sandstone_vertical_slab",4521,"Smooth Sandstone Vertical Slab","quark:building/stonecutting/vertslabs/smooth_sandstone_vertical_slab_stonecutter","quark:vertical_slab"
"Quark","quark:smooth_soul_sandstone",4122,"Smooth Soul Sandstone","quark:building/smelting/smooth_soul_sandstone",""
"Quark","quark:smooth_soul_sandstone_slab",4123,"Smooth Soul Sandstone Slab","quark:building/crafting/slabs/smooth_soul_sandstone_slab","minecraft:slabs"
"Quark","quark:smooth_soul_sandstone_slab",4123,"Smooth Soul Sandstone Slab","quark:building/crafting/vertslabs/smooth_soul_sandstone_vertical_slab_revert","minecraft:slabs"
"Quark","quark:smooth_soul_sandstone_slab",4123,"Smooth Soul Sandstone Slab","quark:building/stonecutting/slabs/smooth_soul_sandstone_slab_stonecutter","minecraft:slabs"
"Quark","quark:smooth_soul_sandstone_stairs",4124,"Smooth Soul Sandstone Stairs","quark:building/crafting/stairs/smooth_soul_sandstone_stairs","minecraft:stairs"
"Quark","quark:smooth_soul_sandstone_stairs",4124,"Smooth Soul Sandstone Stairs","quark:building/stonecutting/stairs/smooth_soul_sandstone_stairs_stonecutter","minecraft:stairs"
"Quark","quark:smooth_soul_sandstone_vertical_slab",4541,"Smooth Soul Sandstone Vertical Slab","quark:building/crafting/vertslabs/smooth_soul_sandstone_vertical_slab","quark:vertical_slab"
"Quark","quark:smooth_soul_sandstone_vertical_slab",4541,"Smooth Soul Sandstone Vertical Slab","quark:building/stonecutting/vertslabs/smooth_soul_sandstone_vertical_slab_stonecutter","quark:vertical_slab"
