"Mod name","Registry name","Item ID","Display name"
"Quark","quark:stone_vertical_slab",4524,"Stone Vertical Slab"
"Quark","quark:stoneling_spawn_egg",3938,"Stoneling Spawn Egg"
"Quark","quark:sturdy_stone",4114,"Sturdy Stone"
"Quark","quark:sugar_cane_block",4131,"Sugar Cane Bundle"
"Quark","quark:tallow",3992,"Tallow"
"Quark","quark:tallow_block",4009,"Tallow Block"
"Quark","quark:thatch",3956,"Thatch"
"Quark","quark:thatch_slab",3957,"Thatch Slab"
"Quark","quark:thatch_stairs",3958,"Thatch Stairs"
"Quark","quark:thatch_vertical_slab",4532,"Thatch Vertical Slab"
"Quark","quark:toretoise_spawn_egg",4010,"Toretoise Spawn Egg"
"Quark","quark:trowel",3986,"Trowel"
"Quark","quark:turf",4159,"Turf"
"Quark","quark:turf_slab",4160,"Turf Slab"
"Quark","quark:turf_stairs",4161,"Turf Stairs"
"Quark","quark:turf_vertical_slab",4545,"Turf Vertical Slab"
"Quark","quark:vertical_acacia_planks",4023,"Vertical Acacia Planks"
"Quark","quark:vertical_birch_planks",4021,"Vertical Birch Planks"
"Quark","quark:vertical_black_stained_planks",4042,"Vertical Black Stained Planks"
"Quark","quark:vertical_blue_stained_planks",4038,"Vertical Blue Stained Planks"
"Quark","quark:vertical_brown_stained_planks",4039,"Vertical Brown Stained Planks"
"Quark","quark:vertical_crimson_planks",4025,"Vertical Crimson Planks"
"Quark","quark:vertical_cyan_stained_planks",4036,"Vertical Cyan Stained Planks"
"Quark","quark:vertical_dark_oak_planks",4024,"Vertical Dark Oak Planks"
"Quark","quark:vertical_gray_stained_planks",4034,"Vertical Gray Stained Planks"
"Quark","quark:vertical_green_stained_planks",4040,"Vertical Green Stained Planks"
"Quark","quark:vertical_jungle_planks",4022,"Vertical Jungle Planks"
"Quark","quark:vertical_light_blue_stained_planks",4030,"Vertical Light Blue Stained Planks"
"Quark","quark:vertical_light_gray_stained_planks",4035,"Vertical Light Gray Stained Planks"
"Quark","quark:vertical_lime_stained_planks",4032,"Vertical Lime Stained Planks"
"Quark","quark:vertical_magenta_stained_planks",4029,"Vertical Magenta Stained Planks"
"Quark","quark:vertical_oak_planks",4019,"Vertical Oak Planks"
"Quark","quark:vertical_orange_stained_planks",4028,"Vertical Orange Stained Planks"
"Quark","quark:vertical_pink_stained_planks",4033,"Vertical Pink Stained Planks"
"Quark","quark:vertical_purple_stained_planks",4037,"Vertical Purple Stained Planks"
"Quark","quark:vertical_red_stained_planks",4041,"Vertical Red Stained Planks"
"Quark","quark:vertical_spruce_planks",4020,"Vertical Spruce Planks"
"Quark","quark:vertical_warped_planks",4026,"Vertical Warped Planks"
"Quark","quark:vertical_white_stained_planks",4027,"Vertical White Stained Planks"
"Quark","quark:vertical_yellow_stained_planks",4031,"Vertical Yellow Stained Planks"
"Quark","quark:violet_crystal",3901,"Violet Cave Crystal"
"Quark","quark:violet_crystal_pane",3910,"Violet Crystal Sheet"
"Quark","quark:warped_bookshelf",4059,"Warped Bookshelf"
"Quark","quark:warped_chest",3920,"Warped Chest"
"Quark","quark:warped_ladder",4444,"Warped Ladder"
"Quark","quark:warped_post",3970,"Warped Post"
"Quark","quark:warped_trapped_chest",3932,"Warped Trapped Chest"
"Quark","quark:warped_vertical_slab",4530,"Warped Vertical Slab"
"Quark","quark:weather_sensor",4300,"Weather Detector"
"Quark","quark:white_candle",3993,"White Candle"
"Quark","quark:white_crystal",3902,"White Cave Crystal"
"Quark","quark:white_crystal_pane",3911,"White Crystal Sheet"
"Quark","quark:white_item_frame",4092,"White Item Frame"
"Quark","quark:white_quilted_wool",4454,"White Quilted Wool"
"Quark","quark:white_rune",3939,"White Rune"
"Quark","quark:white_shard",4476,"White Glass Shard"
"Quark","quark:white_shingles",4305,"White Shingles"
"Quark","quark:white_shingles_slab",4306,"White Shingles Slab"
"Quark","quark:white_shingles_stairs",4307,"White Shingles Stairs"
"Quark","quark:white_shingles_vertical_slab",4576,"White Shingles Vertical Slab"
"Quark","quark:white_stained_planks",4363,"White Stained Planks"
"Quark","quark:white_stained_planks_slab",4364,"White Stained Plank Slab"
"Quark","quark:white_stained_planks_stairs",4365,"White Stained Plank Stairs"
"Quark","quark:white_stained_planks_vertical_slab",4594,"White Stained Plank Vertical Slab"
"Quark","quark:wrapped_spawn_egg",3894,"Wrapped Spawn Egg"
"Quark","quark:yellow_blossom_leaf_carpet",4626,"Sunny Blossom Leaf Carpet"
"Quark","quark:yellow_blossom_leaves",3981,"Sunny Blossom Leaves"
"Quark","quark:yellow_blossom_sapling",3982,"Sunny Blossom Sapling"
"Quark","quark:yellow_candle",3997,"Yellow Candle"
"Quark","quark:yellow_crystal",3897,"Yellow Cave Crystal"
"Quark","quark:yellow_crystal_pane",3906,"Yellow Crystal Sheet"
"Quark","quark:yellow_item_frame",4096,"Yellow Item Frame"
"Quark","quark:yellow_quilted_wool",4458,"Yellow Quilted Wool"
"Quark","quark:yellow_rune",3943,"Yellow Rune"
"Quark","quark:yellow_shard",4480,"Yellow Glass Shard"
"Quark","quark:yellow_shingles",4317,"Yellow Shingles"
"Quark","quark:yellow_shingles_slab",4318,"Yellow Shingles Slab"
"Quark","quark:yellow_shingles_stairs",4319,"Yellow Shingles Stairs"
"Quark","quark:yellow_shingles_vertical_slab",4580,"Yellow Shingles Vertical Slab"
"Quark","quark:yellow_slime_block",4068,"Yellow Slime Block"
"Quark","quark:yellow_stained_planks",4375,"Yellow Stained Planks"
"Quark","quark:yellow_stained_planks_slab",4376,"Yellow Stained Plank Slab"
"Quark","quark:yellow_stained_planks_stairs",4377,"Yellow Stained Plank Stairs"
"Quark","quark:yellow_stained_planks_vertical_slab",4598,"Yellow Stained Plank Vertical Slab"
"Scuba Gear","scuba_gear:scuba_boots",2060,"Scuba Boots"
"Scuba Gear","scuba_gear:scuba_chestplate",2058,"Scuba Chestplate"
"Scuba Gear","scuba_gear:scuba_helmet",2057,"Scuba Helmet"
"Scuba Gear","scuba_gear:scuba_leggings",2059,"Scuba Leggings"
"Simply Light","simplylight:edge_light",3238,"Dynamic Edge Light (bottom)"
"Simply Light","simplylight:edge_light_top",3239,"Dynamic Edge Light (top)"
"Simply Light","simplylight:illuminant_block",3231,"Illuminant Block"
"Simply Light","simplylight:illuminant_block_on",3232,"Illuminant Block (Inverted)"
"Simply Light","simplylight:illuminant_panel",3234,"Illuminant Panel"
"Simply Light","simplylight:illuminant_slab",3233,"Illuminant Slab"
"Simply Light","simplylight:lightbulb",3236,"Simple Light Bulb"
"Simply Light","simplylight:rodlamp",3237,"Illuminant Rod"
"Simply Light","simplylight:wall_lamp",3235,"Illuminant Fixture"
"Sophisticated Backpacks","sophisticatedbackpacks:advanced_compacting_upgrade",1715,"Advanced Compacting Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:advanced_deposit_upgrade",1721,"Advanced Deposit Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:advanced_filter_upgrade",1710,"Advanced Filter Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:advanced_magnet_upgrade",1712,"Advanced Magnet Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:advanced_pickup_upgrade",1708,"Advanced Pickup Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:advanced_restock_upgrade",1719,"Advanced Restock Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:advanced_void_upgrade",1717,"Advanced Void Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:auto_smelting_upgrade",1726,"Auto-smelting Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:backpack",1703,"Backpack"
"Sophisticated Backpacks","sophisticatedbackpacks:compacting_upgrade",1714,"Compacting Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:crafting_upgrade",1727,"Crafting Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:deposit_upgrade",1720,"Deposit Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:diamond_backpack",1706,"Diamond Backpack"
"Sophisticated Backpacks","sophisticatedbackpacks:everlasting_upgrade",1724,"Everlasting Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:feeding_upgrade",1713,"Feeding upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:filter_upgrade",1709,"Filter Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:gold_backpack",1705,"Gold Backpack"
"Sophisticated Backpacks","sophisticatedbackpacks:inception_upgrade",1723,"Inception Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:iron_backpack",1704,"Iron Backpack"
"Sophisticated Backpacks","sophisticatedbackpacks:magnet_upgrade",1711,"Magnet Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:pickup_upgrade",1707,"Pickup Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:refill_upgrade",1722,"Refill Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:restock_upgrade",1718,"Restock Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:smelting_upgrade",1725,"Smelting Upgrade"
"Sophisticated Backpacks","sophisticatedbackpacks:upgrade_base",1728,"Upgrade Base"
"Sophisticated Backpacks","sophisticatedbackpacks:void_upgrade",1716,"Void Upgrade"
"Spatial Harvesters","spatialharvesters:absorption_activator",2185,"Absorption Activator"
"Spatial Harvesters","spatialharvesters:base_powder",2119,"Base Powder"
"Spatial Harvesters","spatialharvesters:bio_core",2126,"Bio Core"
"Spatial Harvesters","spatialharvesters:bio_harvester_1",2155,"Bio Harvester 1"
"Spatial Harvesters","spatialharvesters:bio_harvester_2",2156,"Bio Harvester 2"
"Spatial Harvesters","spatialharvesters:bio_harvester_3",2157,"Bio Harvester 3"
"Spatial Harvesters","spatialharvesters:bio_harvester_4",2158,"Bio Harvester 4"
"Spatial Harvesters","spatialharvesters:bio_harvester_5",2159,"Bio Harvester 5"
"Spatial Harvesters","spatialharvesters:bio_harvester_6",2160,"Bio Harvester 6"
"Spatial Harvesters","spatialharvesters:bio_harvester_7",2161,"Bio Harvester 7"
"Spatial Harvesters","spatialharvesters:bio_harvester_8",2162,"Bio Harvester 8"
"Spatial Harvesters","spatialharvesters:casing",2193,"casing"
"Spatial Harvesters","spatialharvesters:chunk_loader",2192,"Chunk Loader"
"Spatial Harvesters","spatialharvesters:crystal_1",2140,"Crystal 1"
"Spatial Harvesters","spatialharvesters:crystal_2",2141,"Crystal 2"
"Spatial Harvesters","spatialharvesters:crystal_3",2142,"Crystal 3"
"Spatial Harvesters","spatialharvesters:crystal_4",2143,"Crystal 4"
"Spatial Harvesters","spatialharvesters:crystal_5",2144,"Crystal 5"
"Spatial Harvesters","spatialharvesters:crystal_6",2145,"Crystal 6"
"Spatial Harvesters","spatialharvesters:crystal_7",2146,"Crystal 7"
"Spatial Harvesters","spatialharvesters:dark_mob_core",2129,"Dark Mob Core"
"Spatial Harvesters","spatialharvesters:dark_mob_harvester",2179,"Dark Mob Harvester"
"Spatial Harvesters","spatialharvesters:dimensional_applicator",2182,"Dimensional Applicator"
"Spatial Harvesters","spatialharvesters:effect_key",2121,"Effect Key"
"Spatial Harvesters","spatialharvesters:haste_activator",2186,"Haste Activator"
"Spatial Harvesters","spatialharvesters:heat_generator",2181,"Heat Generator"
"Spatial Harvesters","spatialharvesters:invisibility_activator",2189,"Invisibility Activator"
"Spatial Harvesters","spatialharvesters:jump_boost_activator",2188,"Jump Boost Activator"
"Spatial Harvesters","spatialharvesters:mob_core",2130,"Mob Core"
"Spatial Harvesters","spatialharvesters:mob_crystal",2132,"Mob Crystal"
"Spatial Harvesters","spatialharvesters:mob_key",2122,"Mob Key"
"Spatial Harvesters","spatialharvesters:mob_shard",2131,"Mob Shard"
"Spatial Harvesters","spatialharvesters:night_vision_activator",2190,"Night Vision Activator"
"Spatial Harvesters","spatialharvesters:ore_core",2125,"Ore Core"
"Spatial Harvesters","spatialharvesters:ore_harvester_1",2147,"Ore Harvester 1"
"Spatial Harvesters","spatialharvesters:ore_harvester_2",2148,"Ore Harvester 2"
"Spatial Harvesters","spatialharvesters:ore_harvester_3",2149,"Ore Harvester 3"
"Spatial Harvesters","spatialharvesters:ore_harvester_4",2150,"Ore Harvester 4"
"Spatial Harvesters","spatialharvesters:ore_harvester_5",2151,"Ore Harvester 5"
"Spatial Harvesters","spatialharvesters:ore_harvester_6",2152,"Ore Harvester 6"
"Spatial Harvesters","spatialharvesters:ore_harvester_7",2153,"Ore Harvester 7"
"Spatial Harvesters","spatialharvesters:ore_harvester_8",2154,"Ore Harvester 8"
"Spatial Harvesters","spatialharvesters:player_key",2120,"Player Key"
"Spatial Harvesters","spatialharvesters:regeneration_activator",2183,"Regeneration Activator"
"Spatial Harvesters","spatialharvesters:resistance_activator",2184,"Resistance Activator"
"Spatial Harvesters","spatialharvesters:resource_disabler_key",2124,"Resource Disabler Key"
"Spatial Harvesters","spatialharvesters:shard_1",2133,"Shard 1"
"Spatial Harvesters","spatialharvesters:shard_2",2134,"Shard 2"
"Spatial Harvesters","spatialharvesters:shard_3",2135,"Shard 3"
"Spatial Harvesters","spatialharvesters:shard_4",2136,"Shard 4"
"Spatial Harvesters","spatialharvesters:shard_5",2137,"Shard 5"
"Spatial Harvesters","spatialharvesters:shard_6",2138,"Shard 6"
"Spatial Harvesters","spatialharvesters:shard_7",2139,"Shard 7"
"Spatial Harvesters","spatialharvesters:soil_core",2128,"Soil Core"
"Spatial Harvesters","spatialharvesters:soil_harvester_1",2171,"Soil Harvester 1"
"Spatial Harvesters","spatialharvesters:soil_harvester_2",2172,"Soil Harvester 2"
"Spatial Harvesters","spatialharvesters:soil_harvester_3",2173,"Soil Harvester 3"
"Spatial Harvesters","spatialharvesters:soil_harvester_4",2174,"Soil Harvester 4"
"Spatial Harvesters","spatialharvesters:soil_harvester_5",2175,"Soil Harvester 5"
"Spatial Harvesters","spatialharvesters:soil_harvester_6",2176,"Soil Harvester 6"
"Spatial Harvesters","spatialharvesters:soil_harvester_7",2177,"Soil Harvester 7"
"Spatial Harvesters","spatialharvesters:soil_harvester_8",2178,"Soil Harvester 8"
"Spatial Harvesters","spatialharvesters:space_ripper",2194,"Space Ripper"
"Spatial Harvesters","spatialharvesters:specific_mob_harvester",2180,"Specific Mob Harvester"
"Spatial Harvesters","spatialharvesters:speed_activator",2187,"Speed Activator"
"Spatial Harvesters","spatialharvesters:stone_core",2127,"Stone Core"
"Spatial Harvesters","spatialharvesters:stone_harvester_1",2163,"Stone Harvester 1"
"Spatial Harvesters","spatialharvesters:stone_harvester_2",2164,"Stone Harvester 2"
"Spatial Harvesters","spatialharvesters:stone_harvester_3",2165,"Stone Harvester 3"
"Spatial Harvesters","spatialharvesters:stone_harvester_4",2166,"Stone Harvester 4"
"Spatial Harvesters","spatialharvesters:stone_harvester_5",2167,"Stone Harvester 5"
"Spatial Harvesters","spatialharvesters:stone_harvester_6",2168,"Stone Harvester 6"
"Spatial Harvesters","spatialharvesters:stone_harvester_7",2169,"Stone Harvester 7"
"Spatial Harvesters","spatialharvesters:stone_harvester_8",2170,"Stone Harvester 8"
"Spatial Harvesters","spatialharvesters:strength_activator",2191,"Strength Activator"
"Spatial Harvesters","spatialharvesters:weapon_key",2123,"Weapon Key"
"Storage Drawers","storagedrawers:acacia_full_drawers_1",4675,"Acacia Drawers 1x1"
"Storage Drawers","storagedrawers:acacia_full_drawers_2",4676,"Acacia Drawers 1x2"
"Storage Drawers","storagedrawers:acacia_full_drawers_4",4677,"Acacia Drawers 2x2"
"Storage Drawers","storagedrawers:acacia_half_drawers_1",4678,"Acacia Half Drawers 1x1"
"Storage Drawers","storagedrawers:acacia_half_drawers_2",4679,"Acacia Half Drawers 1x2"
"Storage Drawers","storagedrawers:acacia_half_drawers_4",4680,"Acacia Half Drawers 2x2"
"Storage Drawers","storagedrawers:acacia_trim",4681,"Acacia Trim"
"Storage Drawers","storagedrawers:birch_full_drawers_1",4661,"Birch Drawers 1x1"
"Storage Drawers","storagedrawers:birch_full_drawers_2",4662,"Birch Drawers 1x2"
"Storage Drawers","storagedrawers:birch_full_drawers_4",4663,"Birch Drawers 2x2"
"Storage Drawers","storagedrawers:birch_half_drawers_1",4664,"Birch Half Drawers 1x1"
"Storage Drawers","storagedrawers:birch_half_drawers_2",4665,"Birch Half Drawers 1x2"
"Storage Drawers","storagedrawers:birch_half_drawers_4",4666,"Birch Half Drawers 2x2"
"Storage Drawers","storagedrawers:birch_trim",4667,"Birch Trim"
"Storage Drawers","storagedrawers:compacting_drawers_3",4689,"Compacting Drawers"
"Storage Drawers","storagedrawers:controller",4690,"Drawer Controller"
"Storage Drawers","storagedrawers:controller_slave",4691,"Drawer Controller Slave"
"Storage Drawers","storagedrawers:conversion_upgrade",4639,"Conversion Upgrade"
"Storage Drawers","storagedrawers:creative_storage_upgrade",4637,"Creative Storage Upgrade"
"Storage Drawers","storagedrawers:creative_vending_upgrade",4638,"Creative Vending Upgrade"
"Storage Drawers","storagedrawers:dark_oak_full_drawers_1",4682,"Dark Oak Drawers 1x1"
"Storage Drawers","storagedrawers:dark_oak_full_drawers_2",4683,"Dark Oak Drawers 1x2"
"Storage Drawers","storagedrawers:dark_oak_full_drawers_4",4684,"Dark Oak Drawers 2x2"
"Storage Drawers","storagedrawers:dark_oak_half_drawers_1",4685,"Dark Oak Half Drawers 1x1"
"Storage Drawers","storagedrawers:dark_oak_half_drawers_2",4686,"Dark Oak Half Drawers 1x2"
"Storage Drawers","storagedrawers:dark_oak_half_drawers_4",4687,"Dark Oak Half Drawers 2x2"
"Storage Drawers","storagedrawers:dark_oak_trim",4688,"Dark Oak Trim"
"Storage Drawers","storagedrawers:diamond_storage_upgrade",4633,"Storage Upgrade (IV)"
"Storage Drawers","storagedrawers:drawer_key",4645,"Drawer Key"
"Storage Drawers","storagedrawers:emerald_storage_upgrade",4634,"Storage Upgrade (V)"
"Storage Drawers","storagedrawers:gold_storage_upgrade",4632,"Storage Upgrade (III)"
"Storage Drawers","storagedrawers:illumination_upgrade",4643,"Illumination Upgrade"
"Storage Drawers","storagedrawers:iron_storage_upgrade",4631,"Storage Upgrade (II)"
"Storage Drawers","storagedrawers:jungle_full_drawers_1",4668,"Jungle Drawers 1x1"
"Storage Drawers","storagedrawers:jungle_full_drawers_2",4669,"Jungle Drawers 1x2"
"Storage Drawers","storagedrawers:jungle_full_drawers_4",4670,"Jungle Drawers 2x2"
"Storage Drawers","storagedrawers:jungle_half_drawers_1",4671,"Jungle Half Drawers 1x1"
"Storage Drawers","storagedrawers:jungle_half_drawers_2",4672,"Jungle Half Drawers 1x2"
"Storage Drawers","storagedrawers:jungle_half_drawers_4",4673,"Jungle Half Drawers 2x2"
"Storage Drawers","storagedrawers:jungle_trim",4674,"Jungle Trim"
"Storage Drawers","storagedrawers:max_redstone_upgrade",4642,"Max Redstone Upgrade"
"Storage Drawers","storagedrawers:min_redstone_upgrade",4641,"Min Redstone Upgrade"
"Storage Drawers","storagedrawers:oak_full_drawers_1",4647,"Oak Drawers 1x1"
"Storage Drawers","storagedrawers:oak_full_drawers_2",4648,"Oak Drawers 1x2"
"Storage Drawers","storagedrawers:oak_full_drawers_4",4649,"Oak Drawers 2x2"
"Storage Drawers","storagedrawers:oak_half_drawers_1",4650,"Oak Half Drawers 1x1"
"Storage Drawers","storagedrawers:oak_half_drawers_2",4651,"Oak Half Drawers 1x2"
"Storage Drawers","storagedrawers:oak_half_drawers_4",4652,"Oak Half Drawers 2x2"
"Storage Drawers","storagedrawers:oak_trim",4653,"Oak Trim"
"Storage Drawers","storagedrawers:obsidian_storage_upgrade",4630,"Storage Upgrade (I)"
"Storage Drawers","storagedrawers:one_stack_upgrade",4635,"Storage Downgrade"
"Storage Drawers","storagedrawers:quantify_key",4646,"Quantify Key"
"Storage Drawers","storagedrawers:redstone_upgrade",4640,"Redstone Upgrade"
"Storage Drawers","storagedrawers:spruce_full_drawers_1",4654,"Spruce Drawers 1x1"
"Storage Drawers","storagedrawers:spruce_full_drawers_2",4655,"Spruce Drawers 1x2"
"Storage Drawers","storagedrawers:spruce_full_drawers_4",4656,"Spruce Drawers 2x2"
"Storage Drawers","storagedrawers:spruce_half_drawers_1",4657,"Spruce Half Drawers 1x1"
"Storage Drawers","storagedrawers:spruce_half_drawers_2",4658,"Spruce Half Drawers 1x2"
"Storage Drawers","storagedrawers:spruce_half_drawers_4",4659,"Spruce Half Drawers 2x2"
"Storage Drawers","storagedrawers:spruce_trim",4660,"Spruce Trim"
"Storage Drawers","storagedrawers:upgrade_template",4644,"Upgrade Template"
"Storage Drawers","storagedrawers:void_upgrade",4636,"Void Upgrade"
"Supplementaries","supplementaries:bellows",2096,"Bellows"
"Supplementaries","supplementaries:blackboard",2115,"Blackboard"
"Supplementaries","supplementaries:cage",2109,"Mob Cage"
"Supplementaries","supplementaries:cage_full",2108,"Mob Cage"
"Supplementaries","supplementaries:candelabra",2103,"Gold Candelabra"
"Supplementaries","supplementaries:candelabra_silver",2104,"Silver Candelabra"
"Supplementaries","supplementaries:candle_holder",2114,"Candle Holder"
"Supplementaries","supplementaries:clock_block",2063,"Clock Block"
"Supplementaries","supplementaries:cog_block",2106,"Cog Block"
"Supplementaries","supplementaries:copper_lantern",2118,"Copper Lantern"
"Supplementaries","supplementaries:crank",2068,"Crank"
"Supplementaries","supplementaries:faucet",2075,"Faucet"
"Supplementaries","supplementaries:firefly",2061,"Firefly Spawn Egg"
"Supplementaries","supplementaries:firefly_jar",2073,"Firefly Jar"
"Supplementaries","supplementaries:flag",2098,"WIP Flag"
"Supplementaries","supplementaries:flute",2117,"Flute"
"Supplementaries","supplementaries:globe",2111,"Globe"
"Supplementaries","supplementaries:hanging_sign_acacia",2091,"Acacia Hanging Sign"
"Supplementaries","supplementaries:hanging_sign_birch",2089,"Birch Hanging Sign"
"Supplementaries","supplementaries:hanging_sign_crimson",2093,"Crimson Hanging Sign"
"Supplementaries","supplementaries:hanging_sign_dark_oak",2092,"Dark Oak Hanging Sign"
"Supplementaries","supplementaries:hanging_sign_jungle",2090,"Jungle Hanging Sign"
"Supplementaries","supplementaries:hanging_sign_oak",2087,"Oak Hanging Sign"
"Supplementaries","supplementaries:hanging_sign_spruce",2088,"Spruce Hanging Sign"
"Supplementaries","supplementaries:hanging_sign_warped",2094,"Warped Hanging Sign"
"Supplementaries","supplementaries:hourglass",2112,"Hourglass"
"Supplementaries","supplementaries:item_shelf",2105,"Item Shelf"
"Supplementaries","supplementaries:jar",2071,"Jar"
"Supplementaries","supplementaries:jar_full",2069,"Jar"
"Supplementaries","supplementaries:jar_full_tinted",2070,"Tinted Jar"
"Supplementaries","supplementaries:jar_tinted",2072,"Tinted Jar"
"Supplementaries","supplementaries:laser_block",2097,"WIP Laser Block"
"Supplementaries","supplementaries:notice_board",2067,"Notice Board"
"Supplementaries","supplementaries:pedestal",2064,"Pedestal"
"Supplementaries","supplementaries:piston_launcher",2077,"Spring Launcher"
"Supplementaries","supplementaries:planter",2062,"Planter"
"Supplementaries","supplementaries:redstone_illuminator",2066,"Redstone Illuminator"
"Supplementaries","supplementaries:sack",2113,"Sack"
"Supplementaries","supplementaries:safe",2116,"Safe"
"Supplementaries","supplementaries:sconce",2099,"Sconce"
"Supplementaries","supplementaries:sconce_ender",2101,"Ender Sconce"
"Supplementaries","supplementaries:sconce_green",2102,"Green Sconce"
"Supplementaries","supplementaries:sconce_lever",2110,"Sconce Lever"
"Supplementaries","supplementaries:sconce_soul",2100,"Soul Sconce"
"Supplementaries","supplementaries:sign_post_acacia",2083,"Acacia Sign Post"
"Supplementaries","supplementaries:sign_post_birch",2081,"Birch Sign Post"
"Supplementaries","supplementaries:sign_post_crimson",2085,"Crimson Sign Post"
"Supplementaries","supplementaries:sign_post_dark_oak",2084,"Dark Oak Sign Post"
"Supplementaries","supplementaries:sign_post_jungle",2082,"Jungle Sign Post"
"Supplementaries","supplementaries:sign_post_oak",2079,"Oak Sign Post"
"Supplementaries","supplementaries:sign_post_spruce",2080,"Spruce Sign Post"
"Supplementaries","supplementaries:sign_post_warped",2086,"Warped Sign Post"
"Supplementaries","supplementaries:soul_jar",2074,"Soul Jar"
"Supplementaries","supplementaries:speaker_block",2078,"Speaker Block"
"Supplementaries","supplementaries:stone_lamp",2107,"Stone Lamp"
"Supplementaries","supplementaries:turn_table",2076,"Turn Table"
"Supplementaries","supplementaries:wall_lantern",2095,"Wall Lantern"
"Supplementaries","supplementaries:wind_vane",2065,"Wind Vane"
"The One Probe","theoneprobe:creativeprobe",2777,"The Creative Probe"
"The One Probe","theoneprobe:diamond_helmet_probe",2779,"Diamond Helmet with Probe"
"The One Probe","theoneprobe:gold_helmet_probe",2780,"Gold Helmet with Probe"
"The One Probe","theoneprobe:iron_helmet_probe",2781,"Iron Helmet with Probe"
"The One Probe","theoneprobe:probe",2776,"The One Probe"
"The One Probe","theoneprobe:probenote",2778,"The One Probe Read Me"
"Tool Belt","toolbelt:belt",2782,"Tool Belt"
"Tool Belt","toolbelt:pouch",2783,"Belt Pouch"
"Transport","transport:booster_engine",4956,"Booster Engine"
"Transport","transport:bumper_rail",4937,"Bumper Rail"
"Transport","transport:buoy",4944,"Buoy"
"Transport","transport:cargo_minecart",4949,"Modular Minecart"
"Transport","transport:creative_engine",4954,"Creative Engine"
"Transport","transport:diamond_crossing_rail",4932,"Diamond Crossing Rail"
"Transport","transport:dock",4945,"Dock"
"Transport","transport:elevator_switch_rail",4933,"Elevator Switch Rail"
"Transport","transport:energy_loader",4941,"Energy Loader"
"Transport","transport:fluid_loader",4940,"Fluid Loader"
"Transport","transport:gold_rail",4953,"Gold Rail"
"Transport","transport:holding_rail",4931,"Holding Rail"
"Transport","transport:iron_rail",4952,"Iron Rail"
"Transport","transport:item_loader",4939,"Item Loader"
"Transport","transport:modular_boat",4950,"Modular Boat"
"Transport","transport:module_configurator",4943,"Module Configurator"
"Transport","transport:navigation_chart",4947,"Navigation Chart"
"Transport","transport:rail_breaker",4951,"Rail Breaker"
"Transport","transport:rail_workers_bench",4946,"Rail Worker's Bench"
"Transport","transport:scaffolding_rail",4934,"Scaffolding Rail"
"Transport","transport:scaffolding_slab",4942,"Scaffolding Slab"
"Transport","transport:solid_fuel_engine",4955,"Solid Fuel Engine"
"Transport","transport:steam_bucket",5613,"Steam Bucket"
"Transport","transport:steam_locomotive",4948,"Steam Locomotive"
"Transport","transport:switch_rail",4935,"Switch Rail"
"Transport","transport:timed_holding_rail",4938,"Timed Holding Rail"
"Transport","transport:treated_wood_boat",4957,"Treated Wood Boat"
"Transport","transport:wye_switch_rail",4936,"Wye Switch Rail"
"Trash Cans","trashcans:energy_trash_can",5525,"Energy Trash Can"
"Trash Cans","trashcans:item_trash_can",5523,"Item Trash Can"
"Trash Cans","trashcans:liquid_trash_can",5524,"Liquid Trash Can"
"Trash Cans","trashcans:ultimate_trash_can",5526,"Ultimate Trash Can"
"Upgrade Aquatic","upgrade_aquatic:acan_coral",2246,"Acan Coral"
"Upgrade Aquatic","upgrade_aquatic:acan_coral_block",2224,"Acan Coral Block"
"Upgrade Aquatic","upgrade_aquatic:acan_coral_fan",2268,"Acan Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone",2352,"Acan Coralstone"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_slab",2390,"Acan Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_stairs",2409,"Acan Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_vertical_slab",2447,"Acan Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_wall",2428,"Acan Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:beachgrass",2569,"Beachgrass"
